Gene,pvals,p_fdr,log2_fold_change
NP_721834.1,0.000451180299769263,0.00048913237811178,-1.12058238653118
NP_721836.1,7.38515975155343e-25,9.58114433992926e-24,0.762045703461601
NP_721837.1,2.02075093249379e-29,5.27820143567377e-28,0.652746658450382
NP_721838.1,1.43460942795179e-34,6.40902150217935e-33,1.94046285971733
NP_721839.1,4.94056369186737e-104,1.93571285447363e-101,1.81671016764179
NP_721840.1,2.49885053378287e-55,2.71958233093369e-53,2.47958101037964
NP_721841.1,1.94264366584762e-34,8.45697542532332e-33,2.20973733216066
NP_721842.1,1.23790152040705e-52,1.21252453923871e-50,2.0771195986038
NP_721843.1,9.47826798951199e-68,1.68799336285945e-65,2.31184648960064
NP_721844.1,1.11987815411344e-37,6.64800395123706e-36,1.97332592531222
NP_721845.1,3.58521159217039e-18,1.58542426841124e-17,0.14236801588911
NP_721846.1,4.49554585579721e-07,5.51279970362167e-07,-0.196243466172112
NP_721847.1,7.7509802044692e-12,1.47133432369721e-11,-0.300957526603041
NP_721848.1,8.93000783361056e-13,1.88308776598957e-12,-0.0328556267676702
NP_721849.1,0.0325115775672544,0.03393190221324,-0.981160013687874
NP_721850.1,3.89969477033551e-17,1.47480734654194e-16,0.293497132732029
NP_721851.1,5.26740413143251e-09,7.39702128564608e-09,-0.513288328693721
NP_721852.1,2.76116224684538e-07,3.41916361666884e-07,-0.289343139942853
NP_721853.1,9.09246412472206e-09,1.25261161886994e-08,-0.273489608560362
NP_721854.1,1.18242264094757e-13,2.75757851620986e-13,-0.19379681494824
NP_721855.1,1.43139240422482e-06,1.71294912637533e-06,0.417883778696175
NP_721856.1,6.79916902160898e-21,4.5614972990863e-20,0.438234854576098
NP_721857.1,1.61439176013697e-24,1.9890524893763e-23,0.352072872879592
NP_721858.1,1.89961196826872e-06,2.25809456664953e-06,0.0130908849642042
NP_721859.1,2.54027683977385e-16,8.43458021884232e-16,0.0452637376111146
NP_721860.1,3.15008220180247e-12,6.22705452404747e-12,0.108517221609776
NP_721861.1,2.35539004449014e-10,3.80396463079653e-10,0.168195193625828
NP_721862.1,2.68150511386087e-12,5.33306448533345e-12,0.0852796220261225
NP_721867.1,1.16511729782267e-18,5.60802158829143e-18,-0.0125352095706511
NP_721868.1,2.62521955915979e-10,4.22580535447332e-10,0.0705789103601554
NP_721869.1,3.87809038993273e-09,5.50520222744798e-09,0.054518637142512
NP_721870.1,9.52124899682042e-11,1.60379422053063e-10,-0.134215835993958
NP_721871.1,2.56138720367446e-09,3.70314209003562e-09,0.282637293467272
NP_721872.1,4.46304631793937e-18,1.93056104083442e-17,0.282252307410303
NP_721873.1,4.05958324330283e-24,4.65071554013465e-23,0.254176834888445
NP_721874.1,9.49647715825233e-18,3.90012552474137e-17,0.222478260666804
NP_721875.1,2.43347916058494e-13,5.4311218836819e-13,0.206431411699163
NP_721876.1,1.70664226850828e-06,2.03364489294873e-06,0.221879439882866
NP_721877.1,8.56929990598247e-09,1.18303442676671e-08,0.202207249584305
NP_721878.1,2.51326563151589e-16,8.3590617523593e-16,0.138212680903868
NP_721879.1,8.8535686066082e-07,1.06930585082278e-06,-0.473366922073546
NP_721880.1,4.22540485203151e-09,5.97227136012247e-09,-0.595687129430577
NP_721881.1,0.000270778035719671,0.000295353102435877,-0.540889447033299
NP_721882.1,5.20865553368984e-06,6.0954338055546e-06,-0.654757629182516
NP_721883.1,3.71776442846383e-08,4.84570892572232e-08,-0.714230409029316
NP_721884.1,5.18866322597092e-05,5.82164447862373e-05,0.210641007894827
NP_721885.1,1.67888911902862e-11,3.05948258993216e-11,0.212429335142598
NP_721886.1,6.51361639311991e-09,9.08844338612671e-09,0.130938465955533
NP_721887.1,3.10655111831459e-11,5.50713347797912e-11,0.0464132057704511
NP_721889.1,1.95185388566008e-12,3.95826269359016e-12,-0.200614166343663
NP_721890.1,3.37639313570455e-12,6.65427983183624e-12,-0.132841047413689
NP_721891.1,3.53647734208822e-11,6.23017905858887e-11,-0.0897808847695177
NP_721892.1,5.83214852273085e-14,1.41575947410529e-13,-0.00172570430886997
NP_721893.1,5.77448672238536e-10,8.99222534908817e-10,0.028826304875454
NP_721894.1,1.69405009754256e-06,2.01986861904192e-06,0.257944488828848
NP_721895.1,2.15799654869099e-06,2.55748048329441e-06,0.179431233613547
NP_721896.1,9.72260346341286e-27,1.75350798176584e-25,0.00325129103108781
NP_721897.1,2.05045955431198e-18,9.34151224859805e-18,0.00470413704221559
NP_721898.1,3.71457450527998e-16,1.21483329813748e-15,-0.0875916768249387
NP_721899.1,4.9219556581184e-14,1.20677235722828e-13,-0.167692613221358
NP_721901.1,3.12747305873472e-21,2.24421967841074e-20,0.168617635837922
NP_721902.1,1.00641856119282e-24,1.28861043227238e-23,0.199521442412273
NP_721903.1,0.000272204665334237,0.000296743984078893,0.0911985590980805
NP_721904.1,1.32969300685752e-08,1.80267723213418e-08,-0.0504093885477295
NP_721905.1,7.86876963342913e-20,4.57416015189545e-19,-0.178143187374128
NP_721906.1,3.48391969191401e-13,7.64277567352693e-13,0.00896931741611084
NP_721911.1,7.39417072160835e-08,9.44275126703439e-08,0.115008824928393
NP_721912.1,1.26977416183587e-09,1.88446029017915e-09,0.160074521716204
NP_721913.1,4.66837025307942e-17,1.7320714632164e-16,0.000972756681792734
NP_721914.1,6.82381722839216e-18,2.85546784896307e-17,0.00484466635458979
NP_721915.1,3.26870358229228e-12,6.45503056220825e-12,-0.28072771053451
NP_721916.1,3.59992995899009e-15,1.02058795798286e-14,-0.370877130202613
NP_721919.1,1.32522297686459e-07,1.66204341336603e-07,0.0901031660676568
NP_721920.1,1.09094082949099e-09,1.63515920808941e-09,0.0208364202832016
NP_721921.1,6.19109667199468e-10,9.58006191187802e-10,-0.258411606953657
NP_721922.1,2.04072451858886e-18,9.31883294152816e-18,0.0487864804859202
NP_721923.1,2.8931056774071e-12,5.73643119639727e-12,0.0801759245978631
NP_721924.1,3.73044649223669e-23,3.59997274792694e-22,0.0474689417388675
NP_721925.1,0.000210960112787818,0.000230877575950467,-0.0327461359532683
NP_721926.1,1.58351916176898e-07,1.9758688139525e-07,-0.0470950390602722
NP_721927.1,2.81476859094553e-06,3.32176606606162e-06,-0.42576361238057
NP_721928.1,0.000221691310574143,0.000242351159271621,-0.372678698147357
NP_721930.1,6.44251224641096e-10,9.94553308961313e-10,-0.146911008932645
NP_721931.1,7.57224666132467e-07,9.18515864367494e-07,-0.614024847456842
NP_721932.1,4.7838580439216e-07,5.85357770645997e-07,-0.31408122642478
NP_721933.1,0.949296387392166,0.952212812545445,-1.83604814945942
NP_721934.1,0.400689472699677,0.407766585464243,-1.50585527561429
NP_721935.1,0.206502415823121,0.212022134485059,-1.38974010307694
NP_721936.1,0.0124025112035178,0.0130276243687354,-0.756986383780652
NP_721937.1,4.58850987239903e-14,1.12925764321981e-13,-0.0718447352590285
NP_721940.1,1.07282276873728e-15,3.28384344368176e-15,0.0451525974531446
NP_721942.1,3.22036642829021e-10,5.12445968902427e-10,0.101555730805067
NP_721943.1,3.1651874105493e-11,5.5962113152221e-11,0.115431117790941
NP_721944.1,1.62902120188059e-23,1.69747475238515e-22,-0.0470941818538965
NP_721945.1,1.8401107363804e-16,6.1831508277345e-16,-0.0437716884624787
NP_721946.1,2.93563215458768e-22,2.44719293227118e-21,-0.0171591988729247
NP_721947.1,1.52072294396617e-24,1.88550395394286e-23,-0.0714693984376601
NP_721948.1,5.8791441069111e-07,7.16246474218834e-07,-0.0340899718204359
NP_721949.1,8.02207449188505e-31,2.49448316342902e-29,-0.0449220257592013
NP_721950.1,1.00118922105885e-08,1.37444266577035e-08,-0.0378134044014707
NP_721951.1,3.38859833530698e-14,8.44562867540251e-14,0.0505672563516367
NP_721952.1,4.2033010913322e-08,5.46038914981418e-08,0.00810558191925781
NP_721953.1,4.98603396916644e-12,9.66136552482398e-12,-0.00554467818449305
NP_721954.1,6.46821879009548e-12,1.23381115966865e-11,-0.0507241342354607
NP_721955.1,8.999511431108e-26,1.38819235382209e-24,0.0571938218978915
NP_721956.1,3.22732571244321e-15,9.21622605054848e-15,0.0233498323923999
NP_721957.1,7.36880951095688e-19,3.64532773534458e-18,0.121485886070447
NP_721958.1,5.97676044145215e-14,1.44727734299194e-13,0.237211758479463
NP_721959.1,1.78412492683502e-20,1.13477296482786e-19,0.243998775224281
NP_721960.1,4.35012887069223e-12,8.49641321803199e-12,0.191708151522466
NP_721961.1,2.26592748326856e-16,7.54923799272638e-16,0.12345630321412
NP_721962.1,1.77373737418158e-23,1.82881658737985e-22,0.121650376483208
NP_721964.1,8.487468034562e-07,1.02698887459586e-06,0.08763751241514
NP_721966.1,9.18100191913518e-15,2.45035187460297e-14,0.158239662534205
NP_721967.1,6.17184030281404e-17,2.24316051080013e-16,0.207043603968949
NP_721968.1,6.1075713608954e-17,2.22392793605838e-16,0.12971476433752
NP_721969.1,2.37958459996089e-08,3.15613150394271e-08,0.0870429968679513
NP_721970.1,1.43314135206028e-25,2.06435581521035e-24,-0.0305288431530077
NP_721971.1,2.21161978453166e-17,8.69992601987456e-17,0.016429207314515
NP_721972.1,5.51217949377044e-11,9.54762124517798e-11,0.0814419674292381
NP_721973.1,7.34075823512755e-07,8.90987941921615e-07,0.0857580173000791
NP_721974.1,7.00242364037291e-11,1.19596755985096e-10,0.331954381565862
NP_721975.1,1.68402718096052e-14,4.3350975657052e-14,-0.103270160201548
NP_721976.1,5.58039706420959e-14,1.35970122497346e-13,0.0465670174238011
NP_721977.1,2.65302283848132e-27,5.19727174058491e-26,0.260751011676015
NP_721979.1,3.95986865245765e-14,9.78232369503724e-14,-0.128880129323282
NP_721980.1,1.74383765471801e-16,5.88996200964238e-16,0.0444817685865695
NP_721981.1,1.75392488733289e-10,2.86328237857094e-10,0.0532636909857273
NP_721983.1,4.83865390653579e-16,1.55903338863546e-15,-0.0767505223126705
NP_721984.1,4.12674947957509e-06,4.84961141600936e-06,-0.82727971750914
NP_721985.1,9.9365904988236e-19,4.84223402666553e-18,0.205419649460455
NP_721986.1,5.08764686960396e-10,7.97336017404332e-10,0.282988027619487
NP_721987.1,3.26629524855855e-13,7.19760674007445e-13,0.255895790304145
NP_721988.1,5.38449575920458e-09,7.55603667068895e-09,0.231657332765133
NP_721989.1,2.35246447179434e-15,6.89891901234299e-15,0.255487490931819
NP_721990.1,1.31490474470921e-05,1.51345381603134e-05,-0.0125539230054727
NP_721991.1,2.41331249796378e-08,3.19870039479773e-08,-0.406162869140551
NP_721992.1,2.45533428359926e-19,1.30706517977471e-18,0.134381259385921
NP_721993.1,3.12857776243096e-15,8.9472756738719e-15,0.0822187272456732
NP_721994.1,4.68184170320384e-23,4.40948456566169e-22,0.198537953763868
NP_721995.1,2.91047105876284e-24,3.43470650850386e-23,0.0732208538493815
NP_721996.1,3.21799164714608e-23,3.16786212902471e-22,0.0434171956057776
NP_721997.1,1.16613981607853e-09,1.74121028940384e-09,0.0383427838722237
NP_721998.1,6.20611980713551e-05,6.93146448242785e-05,0.021422034353521
NP_721999.1,0.00010551860685687,0.000116719904479169,0.0109785443027872
NP_722000.1,1.54873861249866e-06,1.84885980614557e-06,-0.0171743561057278
NP_722001.1,2.64710298933019e-05,3.00967774584901e-05,0.00183313467308578
NP_722002.1,2.32427083601546e-24,2.81064602947795e-23,0.109135936561358
NP_722003.1,6.32305719779724e-18,2.67534968692976e-17,0.0593214994185007
NP_722004.1,6.22377064036251e-16,1.97287486803724e-15,0.165978939000925
NP_722005.1,3.47076685562943e-08,4.52980164568824e-08,0.0598556743250245
NP_722006.1,7.33738718916536e-33,2.71206443463678e-31,0.255502528350093
NP_722007.1,5.456864561773e-17,2.00939805949498e-16,-0.0793657597298027
NP_722008.1,2.29621697434036e-11,4.12308804100162e-11,-0.133063200861049
NP_722009.1,1.99085108565637e-15,5.87361035662777e-15,0.0588203750969698
NP_722012.1,2.86433253332769e-08,3.76087629543495e-08,-0.129227889142531
NP_722013.1,6.77566614190473e-23,6.32072855809113e-22,0.108132882743028
NP_722014.1,2.01658164701117e-09,2.94812197499618e-09,0.0549691909876844
NP_722015.1,1.60583631410483e-09,2.36885040612301e-09,0.129708926765755
NP_722016.1,2.04146079194332e-08,2.72426545736851e-08,0.00935472086634734
NP_722017.1,2.10829191454108e-16,7.04802706584637e-16,-0.0033118411546086
NP_722018.1,4.36148123275384e-05,4.91042628446252e-05,0.0967262957944111
NP_722019.1,0.000226928595347867,0.000247938158553526,-0.00619000722561949
NP_722020.1,4.28659572155092e-08,5.56490458483649e-08,-0.0103839843885673
NP_722021.1,5.88285262025907e-11,1.01537517912665e-10,-0.0187904355720151
NP_722022.1,1.73057268228042e-05,1.97678827089641e-05,-0.0174181338638991
NP_722023.1,1.62141852397977e-08,2.18306452816246e-08,-0.0399786408835842
NP_722024.1,1.79573367873573e-08,2.40454017542262e-08,0.222910408282006
NP_722025.1,8.77673030731031e-12,1.65164406071286e-11,0.0381986049457184
NP_722027.1,1.04406546023425e-23,1.12380452560379e-22,-0.0799985583744397
NP_722028.1,3.99819559756591e-18,1.75222934577888e-17,-0.123439416724089
NP_722029.1,2.7360126594654e-13,6.07004394098837e-13,-0.160971406519123
NP_722030.1,4.73844042563762e-15,1.31110237200905e-14,-0.263990159433366
NP_722031.1,9.26862657836825e-07,1.11805661742755e-06,-0.18920721770481
NP_722032.1,8.140773557042e-11,1.37837298169795e-10,0.0465193000920635
NP_722036.1,1.61934540672934e-13,3.71898904077699e-13,0.0794634319676543
NP_722039.1,2.97326692843524e-14,7.48667083908051e-14,0.00590721914059746
NP_722040.1,4.85586191247786e-16,1.56200878268376e-15,-0.0753527853354537
NP_722041.1,2.64448200216146e-12,5.26477666893729e-12,-0.111142814681275
NP_722042.1,8.46520082485703e-16,2.62810276004674e-15,-0.0826408664788208
NP_722043.1,3.84022643273423e-14,9.52278934395742e-14,-0.0526151009680202
NP_722044.1,2.86751594209641e-10,4.60070739604165e-10,-0.0443457306367839
NP_722045.1,3.98305283153819e-20,2.40827175832818e-19,0.0509998983455435
NP_722046.1,1.22637809296051e-09,1.8255886657368e-09,0.0927101371133957
NP_722047.1,1.8922574641213e-13,4.29043098635836e-13,0.0869408376115334
NP_722048.1,1.76191196453412e-12,3.59915071795865e-12,0.00646090206781926
NP_722049.1,2.26966992707777e-09,3.29598471990018e-09,-0.0475382101128994
NP_722050.1,1.42908688245575e-14,3.73277493697441e-14,0.0894589347714694
NP_722051.1,1.50732487700827e-24,1.8807958178721e-23,0.0783004465875677
NP_722052.1,1.38261133973571e-13,3.19779883653158e-13,-0.0525228318938665
NP_722055.1,1.50564052615638e-20,9.70246641690902e-20,0.100510384671173
NP_722056.1,2.42616941031512e-07,3.00814295873881e-07,0.154295161211728
NP_722057.1,5.39887404437078e-11,9.36793113633513e-11,0.211444059304684
NP_722058.3,2.69978359220987e-05,3.06601510558791e-05,0.251267913657047
NP_722059.1,1.191419909073e-13,2.77525755276338e-13,0.186175453890787
NP_722060.1,1.04107256681489e-09,1.56400395582083e-09,0.19097918110344
NP_722061.1,8.28389673498336e-07,1.00297612508235e-06,-0.197338969869048
NP_722062.1,1.5482017084902e-07,1.93303196107859e-07,-0.151272962246271
NP_722063.1,2.36000928290781e-14,5.98092908824891e-14,-0.202198900229694
NP_722064.1,6.86245387263212e-08,8.78663211535054e-08,-0.157090209774696
NP_722065.3,0.000840201939751257,0.000902882940193479,-0.162688149543935
NP_722066.1,9.713974767049e-16,2.99208751079387e-15,-0.170297508831397
NP_722067.1,3.62962414460648e-06,4.27053075032078e-06,-0.17967391086999
NP_722068.1,5.19228828414463e-08,6.70955986058004e-08,-0.129201705593747
NP_722069.1,3.78129742361972e-11,6.64951674404941e-11,-0.0566624177655998
NP_722070.1,2.89968872164218e-06,3.41992185773451e-06,0.244352261179586
NP_722071.1,2.32343172604846e-08,3.08454003915811e-08,-0.0418710404747445
NP_722072.1,2.65178011704767e-08,3.49585279225868e-08,-0.00623813395402865
NP_722073.1,5.27803180226839e-06,6.1729339108321e-06,-0.152252901129237
NP_722074.1,1.32202230261693e-10,2.17816794855052e-10,-0.260034295967574
NP_722076.1,7.01431601656505e-22,5.47451995077726e-21,0.472980025019165
NP_722077.1,3.68732074202597e-15,1.043852793877e-14,0.445758557394182
NP_722078.1,4.56658100830632e-19,2.35419268296634e-18,0.547427933455147
NP_722079.1,3.76405529020696e-23,3.61460015368404e-22,0.306463527638495
NP_722080.1,1.08778307385787e-21,8.35673349681396e-21,0.320650929389661
NP_722081.1,4.23085042182056e-23,4.00397873253453e-22,0.399622833683439
NP_722082.1,3.39677856898859e-16,1.12025070987351e-15,0.37956354712169
NP_722083.1,3.25287555224425e-25,4.36464603208663e-24,0.467194461096544
NP_722084.1,1.5981258647428e-22,1.38527812788989e-21,0.443120485229641
NP_722085.1,1.76692318348795e-28,3.97862358212977e-27,0.515651941037153
NP_722086.1,4.95991881667712e-22,3.96591059668183e-21,0.344207649673024
NP_722087.1,1.61974159871797e-15,4.85179478882034e-15,0.349811173157029
NP_722088.1,5.56302825264888e-14,1.35715720385295e-13,-0.122687917154886
NP_722089.1,2.43399664114626e-18,1.09613779770242e-17,0.150356639297857
NP_722090.1,4.6647421767072e-21,3.2405070653083e-20,0.340801586085398
NP_722091.1,1.6557705121206e-37,9.54016009777725e-36,0.247587336042952
NP_722092.1,1.48664355202254e-11,2.72690516705257e-11,0.421865189589135
NP_722093.1,5.00244273148865e-16,1.6065221821289e-15,0.29510279940084
NP_722094.1,6.90578367228046e-18,2.87838940723349e-17,0.299726305556379
NP_722095.1,4.86843989955881e-13,1.05500815964997e-12,0.180657091049518
NP_722096.1,2.32403323011606e-08,3.08454003915811e-08,0.0881108963897403
NP_722097.1,4.14453974331458e-18,1.81231101722171e-17,0.0206774245450146
NP_722098.1,1.39258590460067e-17,5.61332466484097e-17,0.0391061185717533
NP_722099.1,2.35569452193111e-13,5.28009790441996e-13,0.112122705498922
NP_722100.1,3.20909653803967e-32,1.16418891074439e-30,0.00493474626416101
NP_722104.1,3.36830045480313e-07,4.14218492841138e-07,0.196629647278124
NP_722105.1,1.94377489110168e-09,2.84983746253096e-09,0.159741533906441
NP_722106.1,1.79524796614254e-18,8.29455369262558e-18,0.120765161530671
NP_722107.1,5.05921837895509e-20,3.00333600132516e-19,-0.00576089162662633
NP_722108.1,1.42029726631373e-08,1.92152095629046e-08,0.0947564376753823
NP_722109.1,1.1831818971817e-20,7.72617778859649e-20,0.223510633096568
NP_722110.1,3.16759091254266e-17,1.21742272708219e-16,0.205369787729303
NP_722111.1,7.70722250924161e-13,1.63226474547074e-12,-0.218102220419993
NP_722112.1,5.86771211560133e-15,1.5965066714532e-14,-0.0306740178352465
NP_722113.1,6.85242021015796e-13,1.4607063320674e-12,-0.0141553945740519
NP_722114.1,5.70163413357631e-15,1.55781049758382e-14,0.169231479793264
NP_722115.1,2.76545981726453e-16,9.16672721154183e-16,0.013691380000715
NP_722116.1,1.37861167424495e-19,7.74809327592562e-19,0.20542090768566
NP_722117.1,1.50885738790801e-21,1.12818764233274e-20,0.155122965037802
NP_722118.1,7.51260099607068e-12,1.4288529467284e-11,0.115545650107072
NP_722119.1,9.57897829908471e-12,1.79571468783799e-11,0.136974663874783
NP_722120.1,1.94832377767699e-13,4.39719617565578e-13,0.129881929538137
NP_722121.1,6.1970856777113e-24,6.8588083856703e-23,0.0498484930597047
NP_722122.1,1.3803392308821e-19,7.74809327592562e-19,-0.175398613229884
NP_722123.1,5.35492124986526e-07,6.54416140267377e-07,-0.230221472780389
NP_722126.1,4.77683879327486e-10,7.51029469985992e-10,-0.22344323609407
NP_722127.1,8.551591516198e-05,9.50230730586039e-05,-0.0579954038224451
NP_722128.1,1.23374407346745e-08,1.67491659038305e-08,-0.450164088754479
NP_722129.1,2.05551657497269e-11,3.71129674688618e-11,-0.301785681618859
NP_722130.1,1.37603291892863e-10,2.2633488565753e-10,-0.463216652195666
NP_722133.1,1.89785280529577e-12,3.86074106497861e-12,0.0688734594310272
NP_722134.1,1.59189085379049e-30,4.72502148875086e-29,0.0569246836036005
NP_722135.1,0.000335555468174373,0.000364790877998667,-0.425884153344558
NP_722136.1,0.00118946899941967,0.00127470993975007,-0.356228345885767
NP_722137.1,8.81161045929821e-12,1.65661659210798e-11,0.236239258309475
NP_722138.1,1.68759902412963e-08,2.26594001937625e-08,0.300780797580246
NP_722139.1,1.51220189175461e-07,1.89170083393824e-07,0.273717685430354
NP_722140.1,1.38816764578539e-18,6.53706831272493e-18,0.296562494287394
NP_722141.1,1.25369635037016e-11,2.32354886506637e-11,0.361911011959666
NP_722142.1,2.14308882484917e-09,3.12374330943417e-09,0.112321893143235
NP_722143.1,4.09743870124662e-09,5.79977053160559e-09,0.0710643090736226
NP_722144.1,1.21414321130515e-08,1.64944975793813e-08,0.0865675188721295
NP_722147.1,2.21428221946632e-12,4.44900396711233e-12,0.0511036084244904
NP_722150.1,7.72271301978986e-14,1.84272774735303e-13,-0.0443077903313287
NP_722151.1,4.22477020270732e-17,1.58854603207364e-16,0.108171007488977
NP_722152.1,2.26560496440987e-21,1.66229218175241e-20,0.0868492975124874
NP_722153.1,5.78192841742752e-08,7.44204846894909e-08,0.162892757015908
NP_722154.1,1.92705141510773e-25,2.6773714341816e-24,0.12512126663612
NP_722155.1,2.07078189424213e-19,1.10837752208206e-18,0.150732657144781
NP_722156.1,1.4034720188133e-22,1.22741146645324e-21,0.15774980591358
NP_722157.1,3.03654502574505e-15,8.74792897858022e-15,0.0900916476471011
NP_722158.1,6.31522358576408e-11,1.08808469696674e-10,-0.139053702636742
NP_722161.1,5.20408249005355e-13,1.12525359801489e-12,0.195283046428886
NP_722162.1,1.84406273934828e-14,4.73462504113144e-14,0.247775899208361
NP_722163.1,1.33898010625239e-10,2.20425380516676e-10,0.232367283669104
NP_722165.1,1.95403027105341e-14,4.99731762531806e-14,-0.31033533964968
NP_722166.1,1.18894490609702e-06,1.42542415608572e-06,-0.309381488380254
NP_722167.1,9.06842564024444e-06,1.05056450793843e-05,-0.34663819733714
NP_722172.1,5.23143233364645e-11,9.08543966455088e-11,-0.302251572536165
NP_722173.1,5.70758573309802e-22,4.49580740606782e-21,0.185979590125691
NP_722174.1,2.24860260547811e-18,1.01732390395649e-17,0.157767555707018
NP_722175.1,3.8726453518243e-15,1.08845225885564e-14,0.156668151093263
NP_722176.1,3.3207999776342e-19,1.74408770943308e-18,0.309045001898858
NP_722179.1,5.07127647934111e-10,7.95406775262549e-10,0.296314587861188
NP_722180.1,2.73951756465867e-08,3.60182208668881e-08,0.31896684255226
NP_722181.1,1.29114086725208e-09,1.91327152719125e-09,0.141413034431385
NP_722182.1,4.42344640865507e-17,1.65372738827391e-16,0.262254224754236
NP_722183.1,1.1903302771146e-11,2.2187031521099e-11,0.25327719476434
NP_722191.1,5.01080914854801e-16,1.60657530638389e-15,0.124512931566807
NP_722192.1,7.9011005167324e-18,3.27929150683872e-17,0.118773960682505
NP_722194.1,1.73914581939825e-10,2.84152348640632e-10,-0.0785415203000865
NP_722197.1,1.23310050497091e-10,2.04196440341337e-10,0.244436774873154
NP_722198.1,0.000156144318170431,0.00017165360229847,-0.0714188123787202
NP_722199.1,2.00318784431745e-06,2.37977258157542e-06,0.516557847406367
NP_722200.1,2.07994058580781e-13,4.68884189596949e-13,-0.0261614503445972
NP_722201.1,2.92778732334219e-08,3.83647850597147e-08,-0.123244681670431
NP_722202.1,7.53396189458363e-19,3.71764013891419e-18,0.831022794102075
NP_722208.1,0.112921952112738,0.11679730949781,-1.36684723080157
NP_722209.1,0.00484879020753603,0.00515118222156349,-2.32092825170445
NP_722210.1,1.66741351436947e-05,1.90686694375353e-05,-2.27227477689356
NP_722211.1,0.00612014466823421,0.00647723576719115,-2.17647624523634
NP_722212.1,3.88465500151503e-09,5.51052798549453e-09,-2.48912763682632
NP_722214.1,0.000201107317387733,0.000220217571136148,-2.58975051913128
NP_722215.1,3.947618779323e-05,4.45215036769935e-05,-2.50255852487224
NP_722216.1,8.467266572912e-05,9.41394734184711e-05,-2.46907907391031
NP_722217.1,0.0106262614281224,0.0111918527621999,-2.38808785628206
NP_722218.1,0.00125890881498824,0.00134765156752019,-2.30367125753813
NP_722219.1,0.000675880902290218,0.0007275003777948,-2.30526757016581
NP_722221.1,0.00052751226373835,0.000570307132816461,-2.80023628413919
NP_722222.1,0.000178315138605274,0.000195697118502931,-2.80190363657025
NP_722223.1,1.11289650545987e-09,1.66424752228693e-09,-0.611377341305505
NP_722224.1,2.67385147703671e-06,3.16117986935118e-06,-0.556242686906572
NP_722225.1,0.0028676135422915,0.00305307333116797,-0.462758071243087
NP_722226.1,8.1777402743188e-09,1.13057115013342e-08,0.0388354954008379
NP_722227.1,1.86283520654297e-15,5.52197883128254e-15,0.0476402425883358
NP_722228.1,1.26255010395958e-10,2.0872030832547e-10,0.0127712153901183
NP_722229.1,1.98350091256418e-08,2.65053089202813e-08,-0.16446146656237
NP_722230.1,2.89227353491899e-08,3.79501932679591e-08,-0.204432810374087
NP_722231.1,1.16736477981154e-08,1.58810250253528e-08,-0.343166730911459
NP_722234.1,6.36311787824761e-08,8.16329268073809e-08,0.339988713960666
NP_722235.1,1.87980038933774e-10,3.05857887268491e-10,0.258622425583307
NP_722237.1,1.0968430915946e-13,2.57023399094956e-13,0.0839916331493299
NP_722238.1,1.91410754494521e-13,4.33495570005511e-13,0.0850912015446448
NP_722239.1,3.51127225775982e-08,4.579615414748e-08,0.0297538108517568
NP_722240.1,5.23570097858845e-36,2.62993287616789e-34,0.0623235478834072
NP_722241.1,8.14698122029074e-20,4.69544550932358e-19,-0.0220333319864227
NP_722242.1,4.3315186910537e-17,1.62245604508111e-16,-0.0380207754883196
NP_722243.1,1.33194115778162e-16,4.61002248779893e-16,-0.025660968356739
NP_722244.1,1.36482746002786e-21,1.03231544177397e-20,0.0181010274733438
NP_722245.1,1.57054107254738e-12,3.21829493841037e-12,0.0214416484429137
NP_722246.1,5.12360258450789e-11,8.90606695922888e-11,-0.118449397796609
NP_722247.1,7.9590004529938e-11,1.35109895038257e-10,0.233010674318242
NP_722250.1,6.97500300525043e-26,1.08444689581632e-24,0.084289818095325
NP_722251.1,6.99186395399822e-11,1.19520606334053e-10,0.0260251722636652
NP_722252.1,3.37651966414003e-09,4.81762711001481e-09,-0.000104973443820659
NP_722254.1,1.04029867623675e-15,3.18927246752394e-15,-0.0471560295640619
NP_722255.1,1.33954531465225e-18,6.32329944916566e-18,0.103353286222192
NP_722256.1,1.13424498799913e-28,2.61410109587094e-27,0.00346169452592358
NP_722257.1,1.91035442388944e-05,2.17960647431533e-05,-0.165737414089478
NP_722258.1,8.86007135120581e-17,3.15006892504758e-16,-0.13989010120281
NP_722259.1,1.80003322391562e-15,5.35093336214067e-15,-0.0464704198075157
NP_722260.1,0.000307498614488846,0.000334660992102028,-0.0414204236756493
NP_722261.1,1.39119769108601e-08,1.8834528519955e-08,-0.0504667425200053
NP_722262.1,1.71421112777745e-07,2.13350673400002e-07,-0.612209565625376
NP_722263.1,0.00010790839317565,0.000119207386250001,-0.773957132940357
NP_722264.1,0.0360354885760412,0.0375297831581418,-1.17836512752544
NP_722265.1,0.523989494927142,0.530214576736711,-2.15134158902907
NP_722266.1,1.69312771278453e-44,1.38201549556037e-42,-6.27039791041862
NP_722267.1,1.28094516396704e-24,1.62946206247495e-23,0.461384257873017
NP_722268.1,6.89559646367159e-23,6.40212012906761e-22,0.455824783411917
NP_722269.1,2.51225487661292e-11,4.49863556058932e-11,0.206246342360151
NP_722270.1,3.87067414566705e-18,1.70274054701605e-17,0.232807843532532
NP_722271.1,1.61851590712407e-19,8.93147228748187e-19,0.136031684585516
NP_722274.1,8.71714080552783e-07,1.05347802825595e-06,-0.894138017985897
